Start Time: 15-12-2022 13:38:19
End Time: 15-12-2022 15:07:57
Data Number: 2690
T1 (°C) Max: 114.6 15-12-2022 14:12:01	 Min: 21.2 15-12-2022 13:38:19	 Avg: 58.44
T2 (°C) Max: 57 15-12-2022 15:04:15	 Min: 21.5 15-12-2022 13:39:35	 Avg: 48.79
T3 (°C) Max: 39 15-12-2022 15:04:15	 Min: 21.6 15-12-2022 13:38:35	 Avg: 34.16
T4 (°C) Max: 0 	 Min: 0 	 Avg: 0.00
""
Record Time,T1 (°C),T2 (°C),T3 (°C),T4 (°C)
"15-12-2022 15:05:23","33.6","56.6","38.7",""
"15-12-2022 15:05:25","33.5","56.6","38.5",""
"15-12-2022 15:05:27","33.4","56.6","38.5",""
"15-12-2022 15:05:29","33.3","56.6","38.5",""
"15-12-2022 15:05:31","33.2","56.6","38.5",""
"15-12-2022 15:05:33","33.1","56.6","38.6",""
"15-12-2022 15:05:35","33.1","56.6","38.6",""
"15-12-2022 15:05:37","33.1","56.5","38.5",""
"15-12-2022 15:05:39","33.0","56.5","38.5",""
"15-12-2022 15:05:41","32.8","57","38.7",""
"15-12-2022 15:05:43","32.7","56.6","38.7",""
"15-12-2022 15:05:45","32.5","56.6","38.7",""
"15-12-2022 15:05:47","32.6","56.6","38.5",""
"15-12-2022 15:05:49","32.5","56.8","38.8",""
"15-12-2022 15:05:51","32.5","56.7","38.7",""
"15-12-2022 15:05:53","32.5","56.6","38.5",""
"15-12-2022 15:05:55","32.5","56.6","38.5",""
"15-12-2022 15:05:57","32.5","56.5","38.5",""
"15-12-2022 15:05:59","32.4","56.4","38.5",""
"15-12-2022 15:06:01","32.4","56.4","38.4",""
"15-12-2022 15:06:03","31.9","56.6","38.6",""
"15-12-2022 15:06:05","31.9","56.6","38.6",""
"15-12-2022 15:06:07","31.9","56.4","38.4",""
"15-12-2022 15:06:09","31.9","56.4","38.4",""
"15-12-2022 15:06:11","31.9","56.6","38.6",""
"15-12-2022 15:06:13","31.8","56.5","38.5",""
"15-12-2022 15:06:15","32.1","56.5","38.5",""
"15-12-2022 15:06:17","31.8","56.7","39",""
"15-12-2022 15:06:19","31.7","56.7","38.5",""
"15-12-2022 15:06:21","31.5","56.7","38.5",""
"15-12-2022 15:06:23","31.6","56.6","38.5",""
"15-12-2022 15:06:25","31.7","56.7","38.6",""
"15-12-2022 15:06:27","31.5","56.7","38.6",""
"15-12-2022 15:06:29","31.5","56.6","38.5",""
"15-12-2022 15:06:31","31.6","56.4","38.5",""
"15-12-2022 15:06:33","31.4","56.4","38.5",""
"15-12-2022 15:06:35","31.5","56.5","38.5",""
"15-12-2022 15:06:37","31.0","56.5","38.5",""
"15-12-2022 15:06:39","31.0","56.5","38.5",""
"15-12-2022 15:06:41","31.2","56.4","38.5",""
"15-12-2022 15:06:43","31.2","56.4","38.5",""
"15-12-2022 15:06:45","31.2","56.6","38.6",""
"15-12-2022 15:06:47","31.1","56.6","38.6",""
"15-12-2022 15:06:49","31.0","56.6","38.6",""
"15-12-2022 15:06:51","30.8","56.5","38.6",""
"15-12-2022 15:06:53","31.0","56.7","38.8",""
"15-12-2022 15:06:55","31.0","56.7","38.7",""
"15-12-2022 15:06:57","30.9","56.7","38.7",""
"15-12-2022 15:06:59","30.9","56.5","38.6",""
"15-12-2022 15:07:01","30.9","56.5","38.6",""
"15-12-2022 15:07:03","30.8","56.7","38.8",""
"15-12-2022 15:07:05","30.6","56.7","38.8",""
"15-12-2022 15:07:07","30.6","56.7","38.8",""
"15-12-2022 15:07:09","30.8","56.5","38.6",""
"15-12-2022 15:07:11","30.7","56.5","38.6",""
"15-12-2022 15:07:13","30.7","56.5","38.6",""
"15-12-2022 15:07:15","30.7","56.3","38.4",""
"15-12-2022 15:07:17","30.5","56.4","38.6",""
"15-12-2022 15:07:19","30.3","56.4","38.6",""
"15-12-2022 15:07:21","30.3","56.4","38.5",""
"15-12-2022 15:07:23","30.3","56.4","38.6",""
"15-12-2022 15:07:25","30.2","56.4","38.6",""
"15-12-2022 15:07:27","30.2","56.6","38.6",""
"15-12-2022 15:07:29","30.1","56.6","38.6",""
"15-12-2022 15:07:31","30.1","56.8","38.8",""
"15-12-2022 15:07:33","30.1","56.7","38.7",""
"15-12-2022 15:07:35","30.1","56.3","38.5",""
"15-12-2022 15:07:37","30.1","56.1","38.3",""
"15-12-2022 15:07:39","29.9","56.2","38.4",""
"15-12-2022 15:07:41","29.9","56.2","38.4",""
"15-12-2022 15:07:43","30.1","56.2","38.4",""
"15-12-2022 15:07:45","30.3","56.2","38.4",""
"15-12-2022 15:07:47","30.4","56.2","38.4",""
"15-12-2022 15:07:49","30.4","56.3","38.4",""
"15-12-2022 15:07:51","31.1","56.3","38.5",""
"15-12-2022 15:07:53","31.1","56.3","38.5",""
"15-12-2022 15:07:55","31.2","56.3","38.5",""
"15-12-2022 15:07:57","32.0","56.3","38.5",""
